#<time>	<y vector>	<local error>
0.774344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.774444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.774544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.774644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.774744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.774844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.774944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.775944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.776944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.777944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.778944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.779944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.780944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.781944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782544 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782644 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782744 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782844 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.782944 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.783044 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.783144 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.783244 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.783344 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.783444 39.3725 4.10212e+07 0.0882366 3.23206e-05
0.783544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.783644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.783744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.783844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.783944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.784944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.785944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.786944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.787944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.788944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.789944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.790944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.791944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.792944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.793944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.794944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.795944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.796944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.797944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.798944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.799944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800644 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800744 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800844 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.800944 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801044 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801144 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801244 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801344 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801444 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801544 39.3724 4.10212e+07 0.0882366 3.23206e-05
0.801644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.801744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.801844 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.801944 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802044 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802144 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802244 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802344 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802444 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802544 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802844 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.802944 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803044 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803144 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803244 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803344 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803444 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803544 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803844 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.803944 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804044 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804144 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804244 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804344 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804444 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804544 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804844 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.804944 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805044 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805144 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805244 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805344 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805444 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805544 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805844 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.805944 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806044 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806144 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806244 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806344 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806444 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806544 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806844 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.806944 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807044 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807144 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807244 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807344 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807444 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807544 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807644 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807744 39.3723 4.10212e+07 0.0882366 3.23206e-05
0.807844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.807944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.808944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.809944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.810944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.811944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.812944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.813944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.814944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.815944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.816944 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817044 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817144 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817244 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817344 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817444 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817544 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817644 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817744 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817844 39.3723 4.10213e+07 0.0882366 3.23206e-05
0.817944 39.3723 4.10213e+07 0.0882366 3.23206e-05
